"PA","lon","lat"
0,145.613394362805,-17.3399765015518
0,145.603985341716,-17.3399110881592
0,145.594576361837,-17.3398452327236
0,145.585167423446,-17.3397789352535
0,145.641621670557,-17.3401700893866
0,145.566349672237,-17.3396450142446
0,145.651030853712,-17.3402337345226
0,145.547532090308,-17.339509325202
0,145.538123363517,-17.3394408176901
0,145.528714679878,-17.3393718681964
0,145.519306039670,-17.3393024767298
0,145.509897443168,-17.3392326432993
0,145.500488890651,-17.3391623679140
0,145.575758526820,-17.3397121957576
0,145.670239339137,-17.2861387768806
0,145.829927097203,-17.3232842743500
0,145.642019940694,-17.2859497968822
0,145.745124829714,-17.3408458698714
0,145.735715260821,-17.3407866459482
0,145.726305729253,-17.3407269798681
0,145.716896235288,-17.3406668716389
0,145.632212527503,-17.3401060021739
0,145.660832833405,-17.2860762241715
0,145.707865751432,-17.2863845812911
0,145.707486779203,-17.3406063212684
0,145.698077361275,-17.3405453287644
0,145.688667981782,-17.3404838941349
0,145.679258641002,-17.3404220173880
0,145.669849339212,-17.3403596985315
0,145.660440076689,-17.3402969375737
0,145.651426367165,-17.286013230836
0,145.528786679388,-17.3303356152798
0,145.613462221725,-17.3309399141838
0,145.604053660739,-17.3308745369746
0,145.594645140955,-17.3308087179668
0,145.585236662649,-17.3307424571691
0,145.575828226098,-17.3306757545900
0,145.566419831581,-17.3306086102382
0,145.679645884082,-17.2862008889552
0,145.547603169754,-17.3304729962516
0,145.641688149111,-17.3311333949356
0,145.519378499196,-17.3302662621968
0,145.509970362701,-17.3301964673943
0,145.500562270181,-17.3301262308814
0,145.811341475583,-17.2870241869529
0,145.895790852575,-17.3236581865732
0,145.660308841519,-17.3583704416372
0,145.557011479373,-17.3305410241225
0,145.707550036584,-17.3315693855150
0,145.810992833739,-17.3412480563009
0,145.839279324216,-17.3323764063997
0,145.829869857653,-17.3323216347738
0,145.820460425631,-17.3322664211611
0,145.811051028427,-17.3322107655688
0,145.745186246233,-17.3318088016109
0,145.622870823633,-17.3310048495860
0,145.726368066221,-17.3316899773721
0,145.632279466188,-17.3310693431728
0,145.698141078850,-17.3315084267492
0,145.688732159543,-17.3314470261025
0,145.679323278939,-17.3313851835827
0,145.669914437316,-17.3313228991980
0,145.660505634952,-17.3312601729565
0,145.651096872125,-17.3311970048663
0,145.689052467965,-17.2862625603871
0,145.735777137568,-17.3317496104477
0,145.829755274921,-17.3503963306284
0,145.632613554267,-17.2858859223185
0,145.529146025835,-17.2851542242744
0,145.538551953472,-17.2852229449873
0,145.453295301862,-17.3568762145908
0,145.547957924202,-17.2852912251847
0,145.557363937749,-17.2853590648577
0,145.500341998794,-17.3572346166306
0,145.839165662382,-17.3504511628855
0,145.509751472137,-17.3573049697718
0,145.820344922017,-17.3503410558955
0,145.810934603948,-17.3502853386937
0,145.80152432099,-17.3502291790304
0,145.792114073422,-17.3501725769129
0,145.576176092184,-17.2854934225955
0,145.763883545834,-17.3500001159089
0,145.566769993835,-17.2854264639976
0,145.575619002127,-17.3577850528305
0,145.706979345752,-17.4129015055508
0,145.641488593141,-17.358243453098
0,145.632078528991,-17.3581792949756
0,145.622668505238,-17.3581146942957
0,145.613258522158,-17.3580496510667
0,145.603848580029,-17.3579841652972
0,145.519740141568,-17.285085063055
0,145.585028819736,-17.3578518661705
0,145.735653346749,-17.3498236730854
0,145.56620922658,-17.3577177969844
0,145.556799493372,-17.3576500986408
0,145.547389802781,-17.3575819578086
0,145.537980155085,-17.3575133744967
0,145.52857055056,-17.3574443487139
0,145.519160989485,-17.3573748804693
0,145.594438679129,-17.3579182369956
0,145.585582232518,-17.2855599406427
0,145.566279470573,-17.3486814098279
0,145.556870197977,-17.3486137488972
0,145.547460967987,-17.3485456457223
0,145.538051780882,-17.3484771003122
0,145.528642636939,-17.3484081126757
0,145.519233536436,-17.3483386828219
0,145.754473442602,-17.3499417440487
0,145.500415466859,-17.3481984964983
0,145.594507541232,-17.3488817390678
0,145.604394638033,-17.2856916550507
0,145.443962329536,-17.3477673252616
0,145.61380090266,-17.2857568513943
0,145.839222510435,-17.3414137888079
0,145.829812583562,-17.3413589868679
0,145.820402691237,-17.3413037426965
0,145.50982447965,-17.3482688107597
0,145.660374478881,-17.3493336938019
0,145.820518125206,-17.3232290912931
0,145.726243354684,-17.3497639739977
0,145.716833400230,-17.3497038325162
0,145.707423483664,-17.3496432486489
0,145.698013605265,-17.3495822224036
0,145.688603765309,-17.3495207537882
0,145.5756887855,-17.3487486285057
0,145.669784201840,-17.3493964894793
0,145.585098142479,-17.3488154049219
0,145.650964795477,-17.3492704557867
0,145.641555151904,-17.3492067754420
0,145.632145548441,-17.3491426527761
0,145.622735985364,-17.3490780877973
0,145.613326462952,-17.349013080514
0,145.603916981482,-17.3489476309347
0,145.745063376147,-17.3498829297716
0,145.679193964075,-17.3494588428108
0,145.500782143301,-17.3030177691337
0,145.416201070913,-17.2933310373546
0,145.566630055788,-17.3034993477201
0,145.557223082085,-17.3034318738004
0,145.547816150940,-17.3033639588589
0,145.538409262632,-17.3032956029043
0,145.529002417437,-17.3032268059455
0,145.585444129761,-17.3036329724586
0,145.510188857494,-17.3030878890512
0,145.594851229477,-17.3036991232601
0,145.491375473330,-17.3029472082481
0,145.481968847857,-17.3028762064037
0,145.444342796499,-17.3025877896224
0,145.434936397678,-17.3025145831231
0,145.425530045019,-17.3024409357211
0,145.416123738799,-17.3023668474261
0,145.519595615632,-17.3031575679914
0,145.660702072561,-17.3041498288099
0,145.886381644673,-17.3236060958589
0,145.726554851594,-17.3045789197235
0,145.717147196809,-17.3045189444717
0,145.707739579870,-17.3044585280567
0,145.698332001053,-17.3043976704863
0,145.688924460637,-17.3043363717684
0,145.576037071772,-17.3035663806090
0,145.670109496113,-17.3042124509222
0,145.491449134791,-17.293911076564
0,145.651294688518,-17.3040867655824
0,145.641887344261,-17.3040232612478
0,145.632480040068,-17.3039593158144
0,145.623072776215,-17.3038949292906
0,145.613665552981,-17.3038301016846
0,145.604258370643,-17.3037648330049
0,145.679516958898,-17.3042746319110
0,145.585513201998,-17.2945964607489
0,145.670174437237,-17.2951756180846
0,145.660767472733,-17.2951130306755
0,145.651360547730,-17.2950500023956
0,145.641953662504,-17.2949865332531
0,145.632546817333,-17.2949226232562
0,145.623140012494,-17.2948582724133
0,145.435012812192,-17.2934786911826
0,145.604326524920,-17.2947282482227
0,145.688988483635,-17.2952994702577
0,145.576106602975,-17.2945299058023
0,145.566700045947,-17.2944629100606
0,145.557293531191,-17.2943954735326
0,145.547887058984,-17.2943275962271
0,145.538480629603,-17.2942592781529
0,145.529074243326,-17.2941905193189
0,145.613733248264,-17.2947934807326
0,145.820691015098,-17.2961170517321
0,145.839449560011,-17.3052642092295
0,145.886544885217,-17.2964934301529
0,145.87713708873,-17.2964409849029
0,145.867729325366,-17.2963880986094
0,145.858321595403,-17.2963347712793
0,145.848913899117,-17.2962810029195
0,145.510261601189,-17.2940516794071
0,145.830098608687,-17.2961721431388
0,145.679581440963,-17.2952377646147
0,145.745431542005,-17.2956604450428
0,145.500855345884,-17.2939815983474
0,145.726617038237,-17.2955418837999
0,145.717209842554,-17.2954819417847
0,145.707802684708,-17.2954215588506
0,145.698395564976,-17.2953607350057
0,145.482042968186,-17.2938401140660
0,145.839506236786,-17.296226793537
0,145.500635605460,-17.3210900854046
0,145.425606918339,-17.293405084593
0,145.575897883343,-17.3216393050068
0,145.566489948614,-17.3215721978128
0,145.547674206335,-17.3214366588750
0,145.538266399340,-17.3213682271489
0,145.528858635478,-17.3212993539299
0,145.604121938562,-17.3218379773848
0,145.51004323826,-17.3211602830486
0,145.613530039721,-17.3219033184141
0,145.425376159053,-17.3205126125854
0,145.415968934411,-17.3204384421655
0,145.848970082729,-17.2872435488601
0,145.858377320077,-17.2872972874091
0,145.877027375805,-17.3145160455147
0,145.867618693702,-17.3144631005693
0,145.519450915025,-17.3212300392268
0,145.679387877895,-17.3223483413989
0,145.820748575478,-17.2870796885722
0,145.830155710153,-17.2871347494346
0,145.735838976999,-17.3227125665876
0,145.726430365594,-17.3226529665134
0,145.839562879329,-17.2871893695329
0,145.707613255816,-17.3225324413928
0,145.594713878595,-17.3217721948014
0,145.688796298599,-17.3224101496947
0,145.839392848997,-17.3143016166067
0,145.669979496162,-17.3222860914827
0,145.660571153679,-17.3222233999542
0,145.651162850724,-17.3221602668216
0,145.641754587573,-17.3220966920929
0,145.632346364504,-17.3220326757765
0,145.622938181794,-17.3219682178808
0,145.698204757999,-17.3224715163619
0,145.416046359968,-17.311402649031
0,145.566560023346,-17.3125357769721
0,145.547745200060,-17.3124003130762
0,145.538337852547,-17.3123319192376
0,145.528930548157,-17.3122630841505
0,145.519523287167,-17.3121938078237
0,145.500708896496,-17.3120539314874
0,145.858210045015,-17.3144097140982
0,145.425453125261,-17.3114767783866
0,145.604190175194,-17.3128014093936
0,145.895898793135,-17.3055830267261
0,145.886490504558,-17.3055309936909
0,145.877082248833,-17.3054785193609
0,145.867674026238,-17.3054256037428
0,145.858265837052,-17.3053722468436
0,145.848857681550,-17.3053184486702
0,145.434859937003,-17.3115504666048
0,145.670044515758,-17.3132492753895
0,145.669719025191,-17.3584332720375
0,145.867784591094,-17.2873505851729
0,145.877191895504,-17.2874034421446
0,145.754717194224,-17.3137933242460
0,145.707676436909,-17.3134954889053
0,145.698268398731,-17.3134345976063
0,145.585375015797,-17.3126694757677
0,145.679452437878,-17.3133114908404
0,145.594782574766,-17.3127356632312
0,145.660636632879,-17.3131866185708
0,145.651228789518,-17.3131235203923
0,145.641820985953,-17.3130599808623
0,145.632413222461,-17.3129959999891
0,145.623005499319,-17.3129315777810
0,145.613597816804,-17.3128667142464
0,145.848801430021,-17.3143558861083
0,145.688860398961,-17.3133732649154
0,145.660045896346,-17.3945173489734
0,145.509385774303,-17.4024856379695
0,145.725930917500,-17.3949488190131
0,145.716518656436,-17.3948885112235
0,145.707106433303,-17.3948277598248
0,145.697694248381,-17.3947665648249
0,145.688282101946,-17.3947049262317
0,145.744755552312,-17.3950681037337
0,145.669457925651,-17.3945803182979
0,145.754167925504,-17.3951270806491
0,145.650633906641,-17.3944539360880
0,145.641221956813,-17.3943900796502
0,145.631810047141,-17.394325779668
0,145.622398177901,-17.3942610361500
0,145.612986349372,-17.3941958491045
0,145.603574561832,-17.39413021854
0,145.678869994276,-17.3946428440534
0,145.820055553243,-17.3955274967107
0,145.669523259495,-17.3855435693364
0,145.670304201823,-17.2771019273141
0,145.679710288265,-17.2771640049364
0,145.867119196270,-17.3958001975662
0,145.857706399584,-17.3957465448225
0,145.848293636661,-17.395692448358
0,145.735343216218,-17.3950086831858
0,145.829468213212,-17.395582924295
0,145.575339447923,-17.3939306658183
0,145.810642928148,-17.3954716254342
0,145.801230338205,-17.3954153104727
0,145.791817783693,-17.3953585518336
0,145.782405264888,-17.3953013495242
0,145.772992782070,-17.3952437035520
0,145.763580335516,-17.3951856139244
0,145.838880907777,-17.3956379081798
0,145.735405317042,-17.3859716979232
0,145.810701333580,-17.3864343847953
0,145.801289205590,-17.3863781008994
0,145.791877113022,-17.3863213735705
0,145.782465056155,-17.3862642028160
0,145.773053035265,-17.3862065886435
0,145.763641050630,-17.3861485310604
0,145.594162815559,-17.3940641444651
0,145.744817191241,-17.3860310856926
0,145.838937927303,-17.3866005758128
0,145.72599348021,-17.3859118667738
0,145.716581681023,-17.3858515922521
0,145.70716991976,-17.3857908743660
0,145.697758196698,-17.3857297131234
0,145.688346512114,-17.3856681085323
0,145.650898697409,-17.3583071686547
0,145.75422910253,-17.3860900300742
0,145.500047683613,-17.3933790125608
0,145.518797598625,-17.4025557418983
0,145.565927827117,-17.3938632612639
0,145.556516248689,-17.3937954132337
0,145.547104712916,-17.3937271217366
0,145.537693220077,-17.3936583867815
0,145.528281770449,-17.3935892083774
0,145.820113496714,-17.3864902252511
0,145.509459001940,-17.3934495212580
0,145.829525694715,-17.3865456222593
0,145.689116413635,-17.2772256421604
0,145.698522577655,-17.2772868389782
0,145.707928780050,-17.2773475953818
0,145.811399459814,-17.2779868462655
0,145.857762495133,-17.3867091525271
0,145.848350194202,-17.3866550859044
0,145.58475111083,-17.3939976268883
0,145.518870364311,-17.3935195865332
0,145.575199418259,-17.4120034216712
0,145.499973994037,-17.4024150903742
0,145.641088397756,-17.4124633424291
0,145.631675563654,-17.4123989714970
0,145.622262770005,-17.4123341565396
0,145.612850017085,-17.4122688975654
0,145.603437305172,-17.4122031945829
0,145.659914186200,-17.4125907521842
0,145.584612005481,-17.4120704566271
0,145.669327139988,-17.4126537909905
0,145.565786873156,-17.4119359427414
0,145.556374370451,-17.4118680198467
0,145.546961910421,-17.4117996529958
0,145.537549493344,-17.4117308421976
0,145.528137119498,-17.4116615874611
0,145.518724789162,-17.4115918887953
0,145.594024634545,-17.4121370476006
0,145.735218902434,-17.4130826285477
0,145.81993956167,-17.4136020145483
0,145.810526011819,-17.4135460816214
0,145.801112497137,-17.4134897045201
0,145.791699017901,-17.4134328832515
0,145.782285574390,-17.4133756178232
0,145.763458795653,-17.4132597545171
0,145.650501272030,-17.4125272693276
0,145.744632163151,-17.413142114662
0,145.857650270273,-17.4047839287700
0,145.725805679109,-17.4130226983192
0,145.716392493456,-17.4129623239843
0,145.537621378321,-17.40269461872
0,145.697566236275,-17.4128402430267
0,145.519667900429,-17.2941213197339
0,145.678740133115,-17.4127163857385
0,145.754045460983,-17.4132011566544
0,145.565857371330,-17.4028996062277
0,145.650567609279,-17.4034906069175
0,145.631742825619,-17.4033623797955
0,145.622330494313,-17.4032976005595
0,145.612918203728,-17.4032323775513
0,145.603505954140,-17.4031667107796
0,145.594093745829,-17.4031006002527
0,145.509312502612,-17.4115217462093
0,145.575269454146,-17.4029670479681
0,145.678805083222,-17.4036796191006
0,145.556445330902,-17.4028317207670
0,145.54703333314,-17.4027633915948
0,145.781322860478,-17.5579685550961
0,145.660898154587,-17.2770394093017
0,145.725366157648,-17.4762810111754
0,145.528209466723,-17.4026254021515
0,145.584681579072,-17.4030340459793
0,145.763519583860,-17.4042226884113
0,145.660111692016,-17.3854806347479
0,145.848237045079,-17.4047298024608
0,145.838823853933,-17.4046752321933
0,145.829410697113,-17.4046202179743
0,145.810584487564,-17.4045088577109
0,145.801171435390,-17.4044525116809
0,145.659980061077,-17.4035540547868
0,145.782345437636,-17.4043384878612
0,145.669392552484,-17.4036170588505
0,145.754106711658,-17.4041641228438
0,145.725868317136,-17.4039857628629
0,145.716455593916,-17.4039254218022
0,145.707042908637,-17.4038646368877
0,145.697630261576,-17.4038034081273
0,145.688217653012,-17.4037417355289
0,145.867063529236,-17.4048376111135
0,145.791758418655,-17.4043957217286
0,145.622600984437,-17.3671512923840
0,145.867285996496,-17.3686879068690
0,145.688475216190,-17.3675944479418
0,145.679064493215,-17.3675324684936
0,145.669653809256,-17.3674700462023
0,145.660243164593,-17.3674071810759
0,145.650832559501,-17.3673438731226
0,145.707296778079,-17.3677170782762
0,145.632011469146,-17.3672159287683
0,145.716707616438,-17.3677777291466
0,145.613190540412,-17.3670862132060
0,145.603780137347,-17.3670206912428
0,145.594369775520,-17.3669547265031
0,145.584959455210,-17.3668883189953
0,145.575549176693,-17.3668214687280
0,145.566138940247,-17.3667541757101
0,145.641421994260,-17.3672801223507
0,145.782584530761,-17.3681898843016
0,145.678934866287,-17.3856060606006
0,145.848463207196,-17.3685803359604
0,145.839051863432,-17.3685258860334
0,145.829640553963,-17.3684709931338
0,145.820229279066,-17.368415657269
0,145.810818039020,-17.3683598784461
0,145.697885977904,-17.3676559845386
0,145.791995664590,-17.3682469919550
0,145.537908486115,-17.3665496402398
0,145.773173432894,-17.3681323337194
0,145.763762371266,-17.3680743402160
0,145.754351346155,-17.3680159037989
0,145.744940357839,-17.3679570244758
0,145.735529406596,-17.3678977022541
0,145.726118492703,-17.3678379371418
0,145.801406834102,-17.3683036566723
0,145.735591395343,-17.3588606918553
0,145.810876339044,-17.3593226127434
0,145.801465595245,-17.3592664220263
0,145.792054886844,-17.3592097886104
0,145.782644214118,-17.3591527125030
0,145.773233577346,-17.3590951937115
0,145.763822976804,-17.3590372322434
0,145.556728746151,-17.3666864399502
0,145.745001885526,-17.3589199813077
0,145.839108780051,-17.3594885286286
0,145.726180942503,-17.3588009597568
0,145.716770527283,-17.3587407850201
0,145.707360149959,-17.3586801676528
0,145.697949810810,-17.3586191076630
0,145.688539510114,-17.3585576050584
0,145.679129248149,-17.3584956598473
0,145.754412412772,-17.3589788281063
0,145.42568374523,-17.2843692250061
0,145.4531436235,-17.3749480332954
0,145.528498420732,-17.3664805763071
0,145.519088398807,-17.3664110696680
0,145.50967842062,-17.3663411203315
0,145.500268486448,-17.3662707283069
0,145.472038950794,-17.3660568961953
0,145.820287117963,-17.3593783607542
0,145.453219485521,-17.3659121281824
0,145.829697931724,-17.3594336660517
0,145.435089180555,-17.2844427907872
0,145.848519662663,-17.3595429484776
0,145.482117043749,-17.2848040132923
0,145.491522751763,-17.2848749364475
0,145.500928504255,-17.2849454191325
0,145.510334300949,-17.285015461338
0,145.547318594681,-17.3666182614571
0,145.462629195456,-17.3659847335098
0,145.443657129165,-17.3839108012538
0,145.857874584976,-17.3686343429080
0,145.830212777116,-17.2780973474198
0,145.471889025861,-17.3841288578961
0,145.839619487647,-17.2781519372212
0,145.849026232394,-17.2782060864959
0,145.858433011080,-17.2782597952369
0,145.500121328867,-17.3843429262759
0,145.453067715789,-17.3839839299258
0,145.509532185531,-17.3844133960785
0,145.867839823429,-17.2783130634371
0,145.877246669163,-17.2783658910898
0,145.867230429892,-17.3777253454402
0,145.857818556928,-17.3776717518877
0,145.848406717711,-17.377617715104
0,145.838994912519,-17.3775632350960
0,145.462478348113,-17.3840566154764
0,145.575409399601,-17.3848942752258
0,145.650700164126,-17.3854172568432
0,145.641288676105,-17.3853534356306
0,145.63187722823,-17.3852891711184
0,145.622465820778,-17.385224463315
0,145.613054454028,-17.3851593122287
0,145.603643128258,-17.3850937178681
0,145.820806101079,-17.2780423170989
0,145.584820600766,-17.3849611993581
0,145.810759703868,-17.377397135798
0,145.565998240526,-17.3848269078537
0,145.556587123819,-17.3847590972505
0,145.547176049758,-17.384690843425
0,145.537765018621,-17.3846221463861
0,145.528354030686,-17.3845530061427
0,145.518943086230,-17.3844834227038
0,145.594231843745,-17.3850276802417
0,145.556657956303,-17.3757227728214
0,145.641355355251,-17.3763167831962
0,145.622533422954,-17.3761878820584
0,145.613122517705,-17.3761227669279
0,145.603711653426,-17.3760572087678
0,145.594300830395,-17.3759912075864
0,145.584890048890,-17.3759247633924
0,145.829583141629,-17.3775083118710
0,145.566068611566,-17.3757905460012
0,145.669588554028,-17.3765068119699
0,145.547247343677,-17.3756545566639
0,145.528426247444,-17.3755167954513
0,145.519015764392,-17.3754472504141
0,145.509605325088,-17.3753772624351
0,145.886653548005,-17.2784182781879
0,145.462553794491,-17.3750206787325
0,145.575479309187,-17.3758578761944
0,145.735467380498,-17.3769347042781
0,145.829353146410,-17.4136575032933
0,145.801348037553,-17.3773408829646
0,145.791936406652,-17.377284186943
0,145.782524811443,-17.3772270477406
0,145.773113252203,-17.3771694653647
0,145.763701729211,-17.3771114398230
0,145.650766381743,-17.3763805691868
0,145.744878793081,-17.376994059272
0,145.660177448095,-17.3764439121141
0,145.726056005275,-17.3768749061488
0,145.716644667688,-17.3768146648919
0,145.707233368016,-17.3767539805152
0,145.697822106536,-17.3766928530267
0,145.688410883526,-17.3766312824343
0,145.678999699264,-17.3765692687460
0,145.820171405320,-17.3774529454359
0,145.754290242744,-17.3770529711229
0,145.563867364331,-17.6559138202992
0,145.818300996600,-17.6666417362553
0,145.629844169500,-17.6563837483214
0,145.62041878727,-17.6563179675997
0,145.610993446023,-17.6562517362459
0,145.601568146040,-17.6561850542687
0,145.592142887599,-17.6561179216766
0,145.658120559294,-17.6565783866082
0,145.573292496465,-17.655982304683
0,145.667546102661,-17.6566423647162
0,145.554442274859,-17.655844885336
0,145.545017228328,-17.6557754998023
0,145.535592225018,-17.6557056637071
0,145.526167265209,-17.6556353770597
0,145.516742349180,-17.6555646398690
0,145.507837801689,-17.5922421259414
0,145.517259391247,-17.592313042445
0,145.582717670981,-17.6560503384784
0,145.761803667321,-17.6572573573574
0,145.715186364439,-17.5846618649902
0,145.724608389236,-17.5847228721373
0,145.734030451868,-17.5847834305236
0,145.743452552058,-17.5848435401411
0,145.752874689524,-17.5849032009819
0,145.762296863989,-17.5849624130384
0,145.639269592434,-17.6564490784024
0,145.799507738883,-17.6574907337289
0,145.545524422736,-17.5925230990132
0,145.752377740698,-17.657197886359
0,145.742951851141,-17.6571379646138
0,145.733525998931,-17.6570775921295
0,145.724100184346,-17.6570167689141
0,145.714674407668,-17.6569554949756
0,145.686397307868,-17.6567689689008
0,145.676971685612,-17.6567058921499
0,145.808933846642,-17.6575479508782
0,145.526607761777,-17.6014195167896
0,145.733967526791,-17.5938202303987
0,145.743390095004,-17.5938803728634
0,145.846696176638,-17.6487351927409
0,145.837270399081,-17.6486798089755
0,145.818418947868,-17.6485676897448
0,145.498341589149,-17.6012066510839
0,145.526681024793,-17.5923835101309
0,145.517185660142,-17.6013490106141
0,145.705700048659,-17.5936371089520
0,145.536029907131,-17.6014895738932
0,145.545452095925,-17.6015591819157
0,145.554874327881,-17.6016283408481
0,145.564296602718,-17.6016970506813
0,145.573718920158,-17.6017653114064
0,145.583141279921,-17.6018331230145
0,145.592563681728,-17.6019004854968
0,145.507763602507,-17.6012780553758
0,145.639743956838,-17.593194111303
0,145.686920519858,-17.5844761510631
0,145.554946186574,-17.5925922201914
0,145.564367993283,-17.5926608925156
0,145.573789842585,-17.5927291159767
0,145.583211734201,-17.5927968905661
0,145.592633667851,-17.5928642162747
0,145.602055643256,-17.5929310930940
0,145.724544996142,-17.5937596389199
0,145.630321817207,-17.5931290301281
0,145.715122503339,-17.593698598435
0,145.649166136829,-17.5932587435455
0,145.658588356898,-17.5933229268471
0,145.668010616768,-17.5933866611995
0,145.677432916158,-17.5934499465944
0,145.686855254789,-17.5935127830236
0,145.497892649583,-17.6554218138952
0,145.536102702050,-17.5924535289901
0,145.620899718213,-17.5930635000293
0,145.668142979261,-17.5753135265534
0,145.705184032602,-17.6659304022339
0,145.686331730851,-17.6658055328593
0,145.676905638387,-17.6657424217635
0,145.621036758657,-17.5749907183582
0,145.630457922098,-17.5750561768814
0,145.639879126158,-17.575121186971
0,145.743514971834,-17.5758066989550
0,145.658721655019,-17.5752498618154
0,145.733462773087,-17.6661143241317
0,145.677564343006,-17.5753767428243
0,145.686985745974,-17.5754395106197
0,145.696407187886,-17.5755018299316
0,145.705828668462,-17.5755637007517
0,145.715250187425,-17.5756251230721
0,145.724671744494,-17.5756860968847
0,145.705764377758,-17.5846004090901
0,145.649300370558,-17.5751857486185
0,145.583352516668,-17.5747244001002
0,145.808874383126,-17.6665849389893
0,145.507986067260,-17.5741702414164
0,145.517406721500,-17.5742410804618
0,145.526827419709,-17.5743114711796
0,145.536248161606,-17.5743814135608
0,145.545668946914,-17.5744509075963
0,145.555089775354,-17.5745199532769
0,145.714610241329,-17.6659921604965
0,145.573931560509,-17.5746566995377
0,145.724036488250,-17.6660534677984
0,145.592773514841,-17.5747916522722
0,145.602194554750,-17.5748584560450
0,145.611615636115,-17.5749248114099
0,145.761741852286,-17.6662941872411
0,145.752315455385,-17.6662346838609
0,145.742889095558,-17.6661747294885
0,145.752936641546,-17.5758663271969
0,145.564510646645,-17.5745885505937
0,145.630389889967,-17.5840926077563
0,145.555018002395,-17.5835560909997
0,145.564439341256,-17.5836247258184
0,145.573860722699,-17.5836929120192
0,145.583282146447,-17.5837606495934
0,145.592703612218,-17.5838279385319
0,145.602125119736,-17.5838947788262
0,145.734093339390,-17.5757466221816
0,145.620968258889,-17.584027113447
0,145.526754244101,-17.5833474949263
0,145.639811561673,-17.5841576533868
0,145.846638628753,-17.6577723114772
0,145.649233273728,-17.5842222503301
0,145.658655025854,-17.5842863985777
0,145.66807681777,-17.5843500981213
0,145.677498649198,-17.5844133489525
0,145.620831136619,-17.6020998781012
0,145.611546668719,-17.5839611704674
0,145.563795675341,-17.6649499186368
0,145.667479585237,-17.6656788597396
0,145.639201664470,-17.6654854681828
0,145.629775771374,-17.6654201025302
0,145.620349918992,-17.6653542859915
0,145.610924107602,-17.6652880185753
0,145.601498337486,-17.6652213002903
0,145.592072608921,-17.6651541311452
0,145.545596706396,-17.5834870075721
0,145.573221277570,-17.6650184403096
0,145.536175453538,-17.5834174755447
0,145.554370115785,-17.6648809461393
0,145.544944599180,-17.6648115228260
0,145.535519125806,-17.6647416487059
0,145.526093695942,-17.6646713237883
0,145.516668309869,-17.6646005480822
0,145.507242967867,-17.6645293215968
0,145.696342429471,-17.5845385044451
0,145.582646922189,-17.6650865111487
0,145.573576948324,-17.6198376766666
0,145.554586464192,-17.6377727380471
0,145.545162356971,-17.6377034280617
0,145.535738292951,-17.6376336680054
0,145.526461104574,-17.6194915044535
0,145.535884186962,-17.6195616380571
0,145.545307312810,-17.6196313220892
0,145.648964485617,-17.6203681721754
0,145.564153693771,-17.6197693414030
0,145.582859042266,-17.6379779674879
0,145.583000245220,-17.6199055623230
0,145.592423584180,-17.6199729983631
0,145.601846964923,-17.6200399847782
0,145.611270387171,-17.6201065215596
0,145.620693850644,-17.6201726086985
0,145.630117355062,-17.6202382461865
0,145.743077250276,-17.6390644093851
0,145.554730481840,-17.6197005565408
0,145.648829850956,-17.6384410820434
0,145.601986125300,-17.6019673988445
0,145.724227462829,-17.6389433456475
0,145.714802625799,-17.6388821384260
0,145.705377826937,-17.63882048098
0,145.695953066523,-17.6387583733175
0,145.686528344836,-17.6386958154467
0,145.677103662156,-17.6386328073756
0,145.564010614335,-17.6378415979526
0,145.658254414936,-17.6385054406657
0,145.573434807119,-17.6379100077691
0,145.639405327101,-17.6383762732541
0,145.629980843651,-17.6383110143063
0,145.620556400886,-17.6382453052083
0,145.611131999085,-17.6381791459689
0,145.601707638529,-17.6381125365965
0,145.592283319496,-17.6380454770999
0,145.658388111195,-17.6204324606593
0,145.667679018763,-17.6385693491125
0,145.677169591494,-17.6295962522226
0,145.601777322483,-17.6290762649537
0,145.611201213745,-17.6291428380288
0,145.620625146242,-17.6292089612163
0,145.630049119694,-17.6292746345076
0,145.639473133821,-17.629339857894
0,145.648897188344,-17.6294046313671
0,145.639540900146,-17.6203034340150
0,145.667745417460,-17.6295328285398
0,145.573505898898,-17.6288738464895
0,145.686593804805,-17.6296592259587
0,145.696018057114,-17.6297217497399
0,145.705442348142,-17.629783823558
0,145.714866677608,-17.6298454474049
0,145.724291045234,-17.6299066212727
0,145.733715450739,-17.6299673451533
0,145.743139893845,-17.6300276190388
0,145.658321282984,-17.6294689549185
0,145.752626511369,-17.6210506114777
0,145.6678117766,-17.6204962994583
0,145.677235481553,-17.6205596885642
0,145.686659225775,-17.6206226279686
0,145.696083008987,-17.6206851176634
0,145.705506830907,-17.6207471576404
0,145.714930691258,-17.6208087478915
0,145.724354589759,-17.6208698884087
0,145.592353472735,-17.6290092419996
0,145.743202500094,-17.6209908202097
0,145.582929664780,-17.6289417691753
0,145.516964202794,-17.6284568637847
0,145.526387710368,-17.6285274854511
0,145.535811261692,-17.6285976573101
0,145.545234856486,-17.6286673793525
0,145.554658494472,-17.6287366515692
0,145.564082175369,-17.6288054739512
0,145.790202367255,-17.6393591892491
0,145.733778526131,-17.6209305791841
0,145.648762473441,-17.6474775242004
0,145.724163842537,-17.6479800615292
0,145.714738535822,-17.6479188209508
0,145.705313267285,-17.6478571299025
0,145.695888037204,-17.6477949883924
0,145.68646284586,-17.6477323964286
0,145.677037693532,-17.6476693540193
0,145.573363672978,-17.6469461605016
0,145.658187507043,-17.6475419178968
